filename,mean,min,max,std,dynamic_range,p10,p25,p75,p90,katz,higuchi,dfa,mean_katz,mean_higuchi,mean_dfa,perm_entropy,spectral_entropy,approx_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_HTI,ground_truth_spo2
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/805_predictions6.npy,0.20394884,-0.5501602,1.438616,0.65729576,1.9887762,-0.4051904737949371,-0.3373353779315948,0.8614455759525299,1.23877694606781,2.720979,1.5757650502385614,1.3897553388783113,2.1939125,1.630260740161804,2.1681501626957806,0.9859883649254836,4.0620401284541,0.7461935969733977,0.5959643410323285,0.6786969,2.2949533,181.81186857726183,209.7176232019652,80.0,80.0,5.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/805_predictions7.npy,0.101780884,-0.5867213,1.4849584,0.5926329,2.0716796,-0.420980966091156,-0.3504331409931183,0.5421634614467621,1.1407378435134887,3.083844,1.604125092120422,1.2510569213562177,2.4392383,1.6460177664724576,1.4120886220837336,0.9997165970245416,3.778910719658597,0.7738672138809193,0.7176324891382417,0.77653074,2.1384132,290.1149197588202,280.70677992577293,60.0,80.0,5.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/805_predictions8.npy,0.033194494,-0.63336825,1.5190213,0.6054887,2.1523895,-0.4708136618137359,-0.359813317656517,0.3692175671458244,1.1761322617530825,2.4213138,1.5032411954713054,1.384099754589188,2.1564205,1.620700042268379,0.6754557191795733,0.9921643785140816,4.00212022449341,0.7255454668674357,0.6781326608596394,0.64371,2.3249147,173.20508075688764,208.1665999466132,50.0,75.0,4.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/805_predictions9.npy,0.12978168,-0.5698954,1.5502532,0.6070158,2.1201487,-0.4099260628223419,-0.3389898091554642,0.598018690943718,1.192727530002594,2.9153986,1.6051534262339355,1.341991385586248,3.0856426,1.7547566551197804,1.206960491254333,0.994142998906252,4.769280732376501,0.7582610767276918,0.6832559030812027,0.7120778,2.2839813,266.1453237111885,307.1674654839797,80.0,80.0,5.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions0.npy,0.12033328,-0.49171686,1.2158282,0.44167933,1.707545,-0.3447467744350433,-0.2579268664121628,0.4408298507332802,0.8458926916122437,5.5250225,1.9128260652838167,0.7367087315478287,4.585673,1.9586539034058543,0.4197095331616476,0.99632002549683,5.6688558484456735,0.8844913191228967,1.794281538660765,1.1687487,1.4402918,246.0803843372234,225.25705480792556,80.0,80.0,5.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions1.npy,0.19234322,-0.5094264,1.4967301,0.503073,2.0061564,-0.3420593738555908,-0.233902633190155,0.5110635161399841,0.9771953284740448,3.9798002,1.8664379915412916,0.9757074920305806,3.3642166,1.925500883513127,1.2684585425833663,0.9907344030191964,5.633312648162246,0.9399272505275036,1.496026749499107,1.0051112,1.5908697,361.7856946990704,384.1296077570116,83.33333333333334,83.33333333333334,6.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions2.npy,0.1716183,-0.4983784,1.4418385,0.4957344,1.9402169,-0.3436190247535705,-0.2354938834905624,0.4758783876895904,0.9407047986984252,3.85927,1.8658872527628565,0.949550829340515,3.96241,1.9602557760606591,1.055566238081643,0.9989735471573244,5.69234123051865,0.9346981406122136,1.7238482636118446,1.1610034,1.4977959,497.7728174356027,555.2777082985895,83.33333333333334,83.33333333333334,6.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions3.npy,0.099922866,-0.56845003,1.5832374,0.507135,2.1516874,-0.3928872227668762,-0.3032060414552688,0.3892332687973976,0.9658982336521148,2.9543152,1.8047897531028232,1.0171531463117236,2.7658985,1.8579285455842327,0.9337449242033592,0.9943391413337288,5.283304515411146,0.8676776812852336,1.4107853811281863,0.95627713,1.6577884,898.4554647962369,1031.0009519699595,80.0,80.0,5.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions4.npy,0.1363173,-0.6112439,1.3441033,0.4951879,1.9553473,-0.3727296710014343,-0.2889135628938675,0.4870951324701309,0.9011725664138792,3.7638958,1.8732847265627803,0.983384665870644,2.9181454,1.9222886591825323,1.267929305351044,0.986819497187268,5.560048442101106,0.8872106305242498,1.5427465379354282,0.9965361,1.6485302,825.2945602093298,848.5281374238571,33.33333333333333,66.66666666666666,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions5.npy,0.22392514,-0.53566927,1.4124885,0.48591018,1.9481578,-0.3251421272754669,-0.1967201381921768,0.5962350219488144,0.960400813817978,3.432688,1.8336015596867103,0.9535452287407392,3.0740144,1.9167439511259956,1.835963159565664,0.986547776510026,5.431550607434474,0.9159313626667324,1.6972686258071326,1.0253224,1.5424927,,,,,,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions6.npy,0.12004818,-0.54922676,1.5408027,0.5002921,2.0900295,-0.3353919863700866,-0.2591630071401596,0.365310400724411,0.8787753164768217,2.980275,1.7471783412599515,1.1020726561453449,2.8868148,1.8339730706116864,0.8049871790117781,0.9869252937680948,5.537254183436744,1.0021518589685994,1.4940773134416907,0.9306633,1.7596325,283.23527714997334,315.8762064128569,83.33333333333334,83.33333333333334,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions7.npy,0.11032694,-0.54766625,1.5576336,0.47370243,2.1053,-0.3816280961036682,-0.2554569095373153,0.3718061372637748,0.7780731737613678,3.247519,1.87807002753494,0.9238539736137644,2.7686558,1.921645007877706,0.3855497085316026,0.9898053034348756,5.401382836396806,0.9014976913721218,1.6094379124341005,1.0665118,1.5439472,780.7878262560383,898.7645841808509,75.0,75.0,4.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions8.npy,0.10974206,-0.63793105,1.4494207,0.471819,2.0873518,-0.3561014056205749,-0.2442615777254104,0.3422072753310203,0.9006266593933102,3.2175267,1.8691543434756304,0.9028074338420442,2.9534633,1.913652740578028,1.5838725197433174,0.9659192082959434,5.598079074523412,0.9026328788112026,1.6393653329755735,1.016332,1.5074556,331.9973226130328,325.2349578040124,50.0,83.33333333333334,6.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions9.npy,0.029929813,-0.5360901,1.4021931,0.46012998,1.9382832,-0.4075219690799713,-0.3082598894834518,0.2212162055075168,0.7598185718059535,4.4140034,1.9227912750564329,0.7416653297166595,2.9078999,1.942775698956274,0.9021647317988456,0.994974052070389,5.846748627896886,0.8987655836502038,1.2772677856986945,1.1335763,1.4344614,,,,,,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/502_predictions10.npy,0.18729879,-0.549933,1.5377121,0.5044409,2.087645,-0.3724753618240356,-0.2498878389596939,0.5741984695196152,0.9022465050220488,4.2220078,1.852233528044113,0.9491316582716932,3.1511505,1.9294651709404145,1.1807547088372834,0.9767732343066708,5.287624851858709,0.8776890200145391,1.6739764335716716,1.0197103,1.4900589,618.6903731090196,872.0983634634088,66.66666666666666,66.66666666666666,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions0.npy,0.09610374,-0.625896,1.4106338,0.5805447,2.0365298,-0.4352429926395416,-0.3648285865783691,0.6217727810144424,1.0195312142372126,3.6093118,1.6832650949224368,1.057121288055573,2.5493395,1.6997953080868224,1.2095214614136125,0.9977255289248456,4.098893982969457,0.7298298865184911,0.6090001880339979,0.76416725,2.173809,507.1708018234313,574.1338081228362,80.0,80.0,5.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions1.npy,0.19300656,-0.84719425,1.4223957,0.6650479,2.26959,-0.4731904745101928,-0.3898073434829712,0.9087389707565308,1.1905330419540403,2.8170657,1.7191473814675853,1.0474156967757384,2.761081,1.8254835478116824,1.700420650642392,0.9975206959173613,4.3855754737742245,0.7870038207681715,0.8127837848656516,0.7467729,2.1518688,234.6899339114592,253.4419149091252,50.0,62.5,2.0,98.27130614657212
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions2.npy,0.26673082,-0.78098625,1.549026,0.8533395,2.3300123,-0.5563064277172088,-0.4814021438360214,1.2484800517559052,1.4036307096481324,2.199551,1.7675648898088308,1.4547269381108887,2.6348011,1.8329299124186225,0.2511634300880688,0.9968884991007708,2.2121946526895044,0.4534470695199197,0.3444510023530182,0.2546499,7.074155,994.428926011753,1367.0731102939917,66.66666666666666,66.66666666666666,3.0,98.8139135145784
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions3.npy,0.60221094,-0.5171568,1.567322,0.772078,2.0844789,-0.3907265663146972,-0.2931006848812103,1.3214088678359983,1.447469401359558,2.1567893,1.8162749654544943,1.260901309769308,2.624193,1.9144884002681488,1.528488351234225,0.9956424374093918,2.293688891065358,0.5863601058845163,0.4529136001800344,0.3181946,5.1055818,317.73004414499576,330.4638394837614,75.0,87.5,4.0,98.21666666666667
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions4.npy,-0.10652632,-0.71755415,1.3407376,0.5526539,2.0582917,-0.5968644499778748,-0.5108754634857178,0.1606805957853794,0.859468513727188,2.296916,1.6768708213801569,1.421874150361366,2.3106983,1.8473148198673557,0.301877066472393,0.9820908358765552,3.563618747033616,0.6902093108363254,0.628090121687136,0.44476816,3.7940743,603.6923425424943,848.5281374238567,66.66666666666666,66.66666666666666,3.0,98.90555555555555
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions5.npy,0.8634878,-0.4702223,1.5717487,0.5612658,2.041971,-0.1844513058662412,0.561245933175087,1.25782573223114,1.4378960847854614,2.4001524,1.7561181274724305,1.2217758084300432,2.2743938,1.8741441371615704,0.8709271170883963,0.998156856433854,3.2331490477517946,0.8323979663782803,0.8606536515687593,0.59731877,2.9077861,651.067499487487,656.8725001714422,40.0,60.0,2.5,98.53888888888889
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions6.npy,-0.057202976,-0.7310348,1.5841246,0.53423667,2.3151593,-0.6012397587299347,-0.4922416657209396,0.2122505009174347,0.7340193688869472,3.0542698,1.9010011752698008,0.87373463139226,2.7024639,1.9441857529902795,0.1990232073098961,0.997819220298895,2.5406561365343805,0.7478533192090944,0.7294323402997098,0.6062946,2.9638994,558.4369721390694,567.9723519614248,75.0,75.0,4.0,98.4833407210402
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions7.npy,0.5995252,-0.6864689,1.5163004,0.6724808,2.2027693,-0.3552829444408416,-0.0187313854694366,1.2522676289081571,1.3857844114303588,2.9311743,1.7732779658961726,1.0028383742942362,2.4855893,1.826473542791338,0.6817530335325847,0.9967608559287566,3.061992009075766,0.7816349180451123,0.667010036192253,0.5031136,3.3020298,2053.722906766582,2828.42712474619,66.66666666666666,66.66666666666666,3.0,98.79444444444445
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions8.npy,-0.22127514,-0.7521439,0.96744865,0.39595658,1.7195926,-0.5993719816207885,-0.5275245010852814,0.0421355962753295,0.4198856294155119,2.763695,1.969296156414011,0.7874481816645065,2.8446252,2.053233104008953,0.391300820521833,0.9903929383591756,2.506880147528136,0.6812585676434995,0.8053444307094767,0.6193628,2.8011358,583.7300238472753,635.9594676112969,75.0,75.0,4.0,98.0681614460205
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions9.npy,0.68222773,-0.57397026,1.5588896,0.7206613,2.13286,-0.371807986497879,-0.1858813613653183,1.3027532994747162,1.422658061981201,3.379015,1.819621718385929,1.1105183141779205,2.6940925,1.8363691960566129,2.033301414942608,0.9940966759501532,2.898174647554697,0.6766097486635392,0.6077873316087885,0.583824,2.9223568,23.57022603955157,23.57022603955157,0.0,33.33333333333333,1.5,98.35
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions10.npy,-0.20457126,-0.8201124,1.0557009,0.44058603,1.8758132,-0.607158762216568,-0.5129344463348389,-0.0254405289888381,0.6122412383556364,2.4401052,1.9037487516418128,0.8500609255508264,2.3166225,2.010327014311595,0.9804266665802502,0.9974023956662234,2.4223251028670347,0.6237023425210211,0.6300992289811597,0.65115476,2.7141752,,,,,,97.63554472025216
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/703_predictions11.npy,0.7304846,-0.6167407,1.5808432,0.7053509,2.197584,-0.3669110596179962,-0.0903630554676055,1.3367859721183777,1.4436874628067016,2.376569,1.857411480777507,1.176118480427104,2.2527893,1.9811250107352536,0.7726045217335685,0.996192602590009,2.4654668451403268,0.6089598453973615,0.5632309756446753,0.46784142,3.591721,579.2715732327589,647.6453075908482,50.0,66.66666666666666,2.0,98.20194542947203
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions0.npy,-0.1865148,-0.6048652,1.2143652,0.29197708,1.8192304,-0.4333051860332489,-0.3495227992534637,-0.1125784739851951,0.2190505057573318,2.9902089,2.050980397404976,0.5871461142033839,2.581312,2.121858114272466,-0.1330594177354716,0.9965647202094482,5.924290916314931,0.9610853040664372,1.5737198298320212,1.3394957,1.2639885,,,,,,98.01022607022607
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions1.npy,0.049972344,-0.6690497,1.0184872,0.4471841,1.687537,-0.4070677518844604,-0.3196962028741836,0.4082309156656265,0.7557996988296508,2.8639684,1.8288753492414516,1.1077367277466763,2.4396472,1.875699758969224,1.1727442934544798,0.9922338634869754,3.8048691358417273,0.8874691017277474,1.2582424342599936,0.6685923,2.564253,653.7640303713622,742.617991622531,75.0,75.0,4.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions2.npy,0.23429242,-0.5168107,1.395674,0.5055171,1.9124846,-0.4127554595470428,-0.243726372718811,0.6844516396522522,0.9311178743839263,2.7945328,1.7650011076729044,0.8618208357709254,2.6136496,1.861971412522096,0.6753747716129425,0.9989805264692274,3.736638935508381,0.8913799056963332,1.13183793629643,0.6884393,2.422299,622.7180564089803,848.5281374238572,66.66666666666666,66.66666666666666,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions3.npy,0.024352884,-0.5895772,1.1824694,0.47649124,1.7720466,-0.4391216158866882,-0.3684425055980682,0.334399975836277,0.8230308413505552,2.587437,1.7955240484871886,1.226764173312684,2.8040178,1.9364826626978344,1.526297356220813,0.9959757123135085,2.893521296806284,0.8455007674921773,1.1137183160991229,0.5562746,3.2400477,494.9747468305833,494.9747468305833,33.33333333333333,33.33333333333333,1.5,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions4.npy,0.12898271,-0.6011876,1.248412,0.4852784,1.8495996,-0.4292751729488372,-0.2548228651285171,0.463403083384037,0.8821606934070585,2.711984,1.7897560489945334,1.0488007286625294,2.705899,1.8336926724139264,0.3402084382760375,0.9931894883088578,4.054231631016592,0.7978427832920421,1.1355558038597942,0.7109181,2.494409,1096.71225842414,1249.221980096234,66.66666666666666,66.66666666666666,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions5.npy,0.17935683,-0.6186955,1.3553379,0.47346553,1.9740334,-0.3556425750255584,-0.2081833630800247,0.5506520569324493,0.8959782421588897,2.6043413,1.8694511334754769,0.8989155762702221,2.8119,1.9884622381734007,0.8243369768057933,0.979419578762891,3.0980676428589504,0.9481397660452826,1.604017844964761,0.7225919,2.5083823,421.6370213557839,188.56180831641257,66.66666666666666,66.66666666666666,3.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions6.npy,0.14832388,-0.67594725,1.3910058,0.4904075,2.066953,-0.4835089206695556,-0.2845343947410583,0.5680005103349686,0.8198347687721252,3.447514,1.830535624918132,1.0284743279629802,2.652967,1.8922932326023367,0.9602282703446532,0.9959757123135082,3.4272611695632804,0.8780320534891883,1.3339263756025748,0.6346732,2.6544166,546.0294389024718,651.7781944916652,75.0,75.0,4.0,98.41770322270321
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions7.npy,0.16815059,-0.5966361,1.2496109,0.4773851,1.846247,-0.4332706272602081,-0.2770713865756988,0.5508637726306915,0.8704507410526274,3.2487113,1.8940667956235315,0.685019960159907,2.8393943,1.9821707987366013,0.7200173010731218,0.996787337908266,3.24728323770978,0.8411023104364785,1.0514655102424078,0.67258245,2.6144972,247.95459560468225,236.4866294865864,75.0,75.0,4.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions8.npy,0.07257422,-0.64729196,1.1642692,0.48283097,1.8115611,-0.5127706706523896,-0.3341243118047714,0.4484107121825218,0.770831114053726,2.5651932,1.8732686134046423,0.9581348045794746,2.404824,1.9181109697113763,0.7651958552924883,0.9995109013701764,4.09145497798454,0.8678300858902426,1.203220641823382,0.62367034,2.8366947,445.3463071962462,501.1098792790969,80.0,80.0,5.0,99.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/504_predictions9.npy,0.086468086,-0.6816824,1.1940007,0.48473874,1.8756831,-0.5207624018192292,-0.3510727882385254,0.4451208710670471,0.7407115936279296,3.9065485,1.922139600344886,0.6913321097816073,3.2773294,1.9931782733447097,0.6252042636382383,0.9969191212922858,4.661504632618744,0.8656250568616657,1.1750983832267992,0.8570866,2.1129994,,,,,,98.13998316498315
